Kabupaten/Kota,Periode,Luas Panen,Curah Hujan,Kelembapan,Suhu,Kecepatan Angin,Sinar Matahari,Produksi
Kota Probolinggo,Juni 2020,222.0,5.5,69.83,27.77,26.99,10.75,1005.67
Kota Probolinggo,Juli 2020,13.0,17.9,66.32,27.45,31.23,10.88,56.88
Kota Probolinggo,Agustus 2020,0.0,10.9,65.77,27.66,30.15,10.67,891.3116666666666
Kota Probolinggo,September 2020,0.0,17.0,63.6,28.53,32.75,11.01,891.3116666666666
Kota Probolinggo,Oktober 2020,81.0,153.6,71.29,28.16,27.39,10.51,465.8
Kota Probolinggo,November 2020,65.0,170.4,74.37,28.35,20.58,10.01,375.34
Kota Probolinggo,Desember 2020,0.0,568.1,84.32,26.65,14.59,7.13,891.3116666666666
Kota Probolinggo,Januari 2021,0.0,409.8,86.35,26.3,13.5,6.6,891.3116666666666
Kota Probolinggo,Februari 2021,15.0,368.1,86.79,26.22,16.65,8.35,83.33
Kota Probolinggo,Maret 2021,207.0,257.3,86.0,26.66,10.72,9.5,1156.3
Kota Probolinggo,April 2021,635.0,98.3,77.4,27.36,16.14,9.94,3546.65
Kota Probolinggo,Mei 2021,422.0,30.4,72.81,28.25,18.64,10.82,2626.77
Kota Probolinggo,Juni 2021,51.0,73.8,76.6,27.7,16.18,10.52,319.47
Kota Probolinggo,Juli 2021,27.0,5.5,65.84,27.68,29.25,10.52,171.29
Kota Probolinggo,Agustus 2021,82.0,13.0,67.81,27.75,31.38,11.0,513.88
Kota Probolinggo,September 2021,45.0,27.5,67.4,28.02,30.78,10.73,248.86
Kota Probolinggo,Oktober 2021,0.0,32.0,68.1,28.43,30.38,11.37,891.3116666666666
Kota Probolinggo,November 2021,34.0,255.9,81.23,27.26,16.12,8.7,187.64
Kota Probolinggo,Desember 2021,13.0,336.4,83.29,27.11,13.86,8.89,69.89
Kota Probolinggo,Januari 2022,18.86,319.0,84.19,26.41,13.21,8.08,118.83
Kota Probolinggo,Februari 2022,0.0,223.2,85.57,26.08,13.74,8.46,891.3116666666666
Kota Probolinggo,Maret 2022,155.09,336.9,85.16,26.79,13.06,9.35,977.15
Kota Probolinggo,April 2022,569.2,119.2,79.57,27.36,15.05,9.9,3586.28
Kota Probolinggo,Mei 2022,470.2,158.2,80.9,27.56,15.09,9.92,2831.75
Kota Probolinggo,Juni 2022,49.37,47.3,73.37,27.57,21.19,10.63,297.33
Kota Probolinggo,Juli 2022,0.0,41.5,69.29,27.31,26.87,10.82,891.3116666666666
Kota Probolinggo,Agustus 2022,0.0,49.7,68.52,27.49,29.93,10.88,891.3116666666666
Kota Probolinggo,September 2022,14.92,35.0,66.43,28.33,30.05,10.89,71.25
Kota Probolinggo,Oktober 2022,46.35,130.9,73.87,27.55,23.37,9.7,221.33
Kota Probolinggo,November 2022,0.0,239.6,80.9,27.15,16.18,8.46,891.3116666666666
Kota Probolinggo,Desember 2022,0.0,176.6,78.23,27.17,17.69,9.15,891.3116666666666
Kota Probolinggo,Januari 2023,14.92,194.5,80.48,26.87,15.17,9.08,86.88
Kota Probolinggo,Februari 2023,0.0,311.3,86.61,25.94,14.4,6.6,891.3116666666666
Kota Probolinggo,Maret 2023,290.53,238.1,83.42,26.73,12.41,9.7,1691.82
Kota Probolinggo,April 2023,584.39,201.5,81.23,27.27,13.26,9.65,3403.03
Kota Probolinggo,Mei 2023,171.41,44.8,69.55,27.98,23.08,10.33,959.13
Kota Probolinggo,Juni 2023,80.89,15.9,67.57,28.19,25.42,10.91,452.62
Kota Probolinggo,Juli 2023,63.62,10.5,65.48,27.31,29.57,10.6,355.99
Kota Probolinggo,Agustus 2023,27.49,1.4,62.87,27.36,27.81,10.99,153.82
Kota Probolinggo,September 2023,0.0,2.8,59.6,28.02,31.66,11.07,891.3116666666666
Kota Probolinggo,Oktober 2023,14.92,14.7,62.16,29.47,24.75,11.45,78.09
Kota Probolinggo,November 2023,18.86,61.0,63.83,29.94,24.4,11.35,98.71
Kota Probolinggo,Desember 2023,42.41,131.6,66.9,29.41,20.17,10.71,221.97
Kota Probolinggo,Januari 2024,21.21,229.5,80.0,27.81,13.66,9.38,131.07
Kota Probolinggo,Februari 2024,0.0,321.5,84.86,27.42,12.01,9.39,891.3116666666666
Kota Probolinggo,Maret 2024,83.24,290.3,83.16,27.52,15.2,8.65,514.4
Kota Probolinggo,April 2024,730.08,187.7,79.33,28.31,14.09,9.85,4511.7
Kota Probolinggo,Mei 2024,383.39,11.8,67.52,29.12,21.83,10.88,2329.03
Kota Probolinggo,Juni 2024,59.68,40.6,65.73,28.83,23.11,10.86,362.55
Kota Probolinggo,Juli 2024,0.0,10.2,63.29,27.85,28.25,10.77,891.3116666666666
Kota Probolinggo,Agustus 2024,18.86,14.2,61.87,27.72,31.34,10.95,114.57
Kota Probolinggo,September 2024,78.54,37.7,62.6,28.72,27.39,11.07,440.64
Kota Probolinggo,Oktober 2024,15.27,18.9,61.16,29.6,28.51,11.47,85.65
Kota Probolinggo,November 2024,0.65,212.3,75.63,28.58,14.41,10.63,3.63
Kota Probolinggo,Desember 2024,0.16,415.6,85.52,26.83,10.72,7.42,891.3116666666666
Kota Pasuruan,Januari 2018,165.0,227.9,85.16,26.98,14.78,8.01,1168.79
Kota Pasuruan,Februari 2018,80.0,183.8,87.21,26.54,13.8,9.24,569.72
Kota Pasuruan,Maret 2018,212.0,257.6,86.55,27.0,10.11,10.36,1504.47
Kota Pasuruan,April 2018,133.0,62.7,80.8,27.94,11.68,10.87,941.42
Kota Pasuruan,Mei 2018,201.0,34.7,72.65,28.2,14.74,10.88,1244.64
Kota Pasuruan,Juni 2018,138.0,12.2,70.1,28.04,15.13,10.73,853.8
Kota Pasuruan,Juli 2018,80.0,0.9,65.68,27.34,16.16,10.9,496.93
Kota Pasuruan,Agustus 2018,165.0,1.5,62.16,27.22,18.47,10.99,1020.64
Kota Pasuruan,September 2018,235.0,1.0,61.2,28.19,18.72,11.02,1474.7
Kota Pasuruan,Oktober 2018,119.0,0.3,61.87,29.12,17.85,11.49,745.13
Kota Pasuruan,November 2018,197.0,189.1,75.47,28.75,14.57,10.78,1239.46
Kota Pasuruan,Desember 2018,93.0,368.4,85.52,27.6,11.36,9.2,586.87
Kota Pasuruan,Januari 2019,270.0,275.0,87.61,27.02,14.84,8.58,1200.42
Kota Pasuruan,Februari 2019,152.0,247.2,87.64,27.1,11.15,10.04,677.14
Kota Pasuruan,Maret 2019,136.0,391.3,87.97,26.94,11.88,8.75,602.18
Kota Pasuruan,April 2019,133.0,223.8,85.5,27.62,10.46,10.25,588.95
Kota Pasuruan,Mei 2019,147.0,13.9,76.77,27.83,12.45,10.9,750.16
Kota Pasuruan,Juni 2019,229.0,0.8,70.4,27.48,14.91,10.93,1170.19
Kota Pasuruan,Juli 2019,191.0,22.1,68.1,26.9,17.2,10.93,979.44
Kota Pasuruan,Agustus 2019,128.0,2.3,65.35,27.14,17.41,10.99,654.12
Kota Pasuruan,September 2019,124.0,0.2,66.3,27.48,20.26,11.09,774.05
Kota Pasuruan,Oktober 2019,102.0,0.7,63.1,28.89,19.09,11.5,636.89
Kota Pasuruan,November 2019,145.0,15.2,65.17,29.85,16.18,11.56,906.03
Kota Pasuruan,Desember 2019,299.0,297.2,81.61,28.74,13.55,10.35,1865.14
Kota Pasuruan,Januari 2020,29.0,322.7,86.26,27.63,13.35,9.51,171.84
Kota Pasuruan,Februari 2020,110.0,327.8,88.97,27.1,11.91,9.49,653.58
Kota Pasuruan,Maret 2020,168.0,280.6,88.48,27.32,10.64,9.65,1002.02
Kota Pasuruan,April 2020,306.0,192.8,86.3,27.63,9.46,10.02,1819.75
Kota Pasuruan,Mei 2020,170.0,144.1,82.52,27.97,11.63,10.14,993.18
Kota Pasuruan,Juni 2020,145.0,4.4,76.47,27.43,12.45,10.77,849.5
Kota Pasuruan,Juli 2020,57.0,4.3,70.74,27.48,15.0,10.84,335.11
Kota Pasuruan,Agustus 2020,59.0,12.4,69.1,27.88,17.27,10.77,345.22
Kota Pasuruan,September 2020,180.0,0.4,62.1,29.18,18.62,11.1,1175.7
Kota Pasuruan,Oktober 2020,268.0,157.1,70.42,28.94,17.25,10.73,1749.53
Kota Pasuruan,November 2020,99.0,222.2,78.1,28.48,14.17,9.86,645.78
Kota Pasuruan,Desember 2020,57.0,318.6,87.87,26.83,12.43,8.05,374.0
Kota Pasuruan,Januari 2021,123.0,323.6,89.52,26.43,13.15,7.66,584.96
Kota Pasuruan,Februari 2021,148.0,169.3,86.14,26.74,18.13,9.38,700.73
Kota Pasuruan,Maret 2021,61.0,228.8,87.97,26.87,9.63,9.94,290.75
Kota Pasuruan,April 2021,248.0,101.1,80.97,27.44,11.44,10.2,1177.99
Kota Pasuruan,Mei 2021,62.0,42.1,76.65,28.15,14.01,10.75,314.21
Kota Pasuruan,Juni 2021,119.0,164.1,81.3,27.69,12.71,10.56,606.25
Kota Pasuruan,Juli 2021,79.0,26.5,72.0,27.16,15.29,10.61,400.17
Kota Pasuruan,Agustus 2021,125.0,8.8,67.61,28.2,17.51,10.99,635.73
Kota Pasuruan,September 2021,126.0,24.9,67.7,28.6,17.9,10.71,769.78
Kota Pasuruan,Oktober 2021,150.0,73.5,67.68,29.15,16.71,11.36,913.0
Kota Pasuruan,November 2021,146.0,438.1,87.4,27.18,12.39,8.53,891.34
Kota Pasuruan,Desember 2021,167.0,312.5,88.23,27.01,12.05,8.81,1019.68
Kota Pasuruan,Januari 2022,37.99,278.3,87.45,26.56,15.38,9.06,204.67
Kota Pasuruan,Februari 2022,96.69,250.3,89.86,26.15,13.9,8.69,520.91
Kota Pasuruan,Maret 2022,107.1,292.3,88.35,26.88,12.02,9.56,576.99
Kota Pasuruan,April 2022,93.71,144.9,83.07,27.38,11.58,10.33,504.85
Kota Pasuruan,Mei 2022,140.29,207.9,86.0,27.36,11.57,9.87,691.41
Kota Pasuruan,Juni 2022,229.9,89.3,81.97,27.01,11.44,10.61,1133.05
Kota Pasuruan,Juli 2022,99.56,33.1,75.94,26.96,14.07,10.83,490.68
Kota Pasuruan,Agustus 2022,93.6,42.4,71.58,27.53,15.48,10.91,461.3
Kota Pasuruan,September 2022,104.36,23.2,68.2,28.45,16.52,10.92,571.15
Kota Pasuruan,Oktober 2022,156.65,246.1,82.94,27.29,11.93,9.49,857.32
Kota Pasuruan,November 2022,184.69,361.5,87.4,26.99,11.4,8.9,1010.78
Kota Pasuruan,Desember 2022,49.44,234.3,84.29,27.07,14.63,8.96,270.58
Kota Pasuruan,Januari 2023,51.7,195.3,84.87,26.9,13.69,9.73,291.79
Kota Pasuruan,Februari 2023,17.85,391.0,89.79,26.24,17.98,7.7,100.74
Kota Pasuruan,Maret 2023,172.45,183.5,86.26,26.86,11.95,10.01,973.29
Kota Pasuruan,April 2023,219.59,132.7,86.5,27.24,10.05,9.95,1239.35
Kota Pasuruan,Mei 2023,105.64,53.0,77.13,27.45,12.44,10.38,602.09
Kota Pasuruan,Juni 2023,107.54,20.1,72.63,27.92,14.27,10.94,612.92
Kota Pasuruan,Juli 2023,93.71,12.7,66.74,27.52,13.51,10.77,534.09
Kota Pasuruan,Agustus 2023,57.22,0.1,64.06,27.4,18.08,10.99,326.12
Kota Pasuruan,September 2023,156.89,1.1,61.23,27.9,19.04,11.1,954.38
Kota Pasuruan,Oktober 2023,204.92,1.8,63.61,29.27,17.71,11.52,1246.56
Kota Pasuruan,November 2023,171.4,73.7,67.93,29.8,16.35,11.29,1042.65
Kota Pasuruan,Desember 2023,15.79,137.8,75.42,28.84,14.29,10.73,96.05
Kota Pasuruan,Januari 2024,94.53,215.7,81.87,27.98,13.56,9.85,507.0
Kota Pasuruan,Februari 2024,225.42,224.3,86.0,27.54,12.2,9.92,1209.01
Kota Pasuruan,Maret 2024,130.22,191.0,83.06,27.87,15.15,9.23,698.42
Kota Pasuruan,April 2024,118.98,141.9,79.93,28.66,11.7,9.52,638.13
Kota Pasuruan,Mei 2024,43.6,8.4,67.58,29.45,15.74,10.93,235.27
Kota Pasuruan,Juni 2024,173.04,29.8,69.83,28.41,15.48,10.91,933.75
Kota Pasuruan,Juli 2024,125.31,10.8,64.35,27.71,16.5,10.76,676.19
Kota Pasuruan,Agustus 2024,163.5,4.1,62.29,27.91,16.82,10.96,882.27
Kota Pasuruan,September 2024,132.36,13.7,63.0,28.8,18.92,11.01,763.34
Kota Pasuruan,Oktober 2024,36.06,7.0,62.0,29.69,17.25,11.47,207.96
Kota Pasuruan,November 2024,293.07,174.8,75.17,29.1,14.95,10.99,1690.18
Kota Pasuruan,Desember 2024,38.8,384.0,84.87,27.36,12.82,8.08,223.77
Kota Mojokerto,Januari 2018,49.0,333.2,85.42,26.36,12.63,7.19,254.88
Kota Mojokerto,Februari 2018,9.0,322.4,87.82,25.96,12.64,8.26,48.53
Kota Mojokerto,Maret 2018,0.0,196.4,85.77,26.65,9.92,9.54,436.9201538461537
Kota Mojokerto,April 2018,93.0,61.3,78.7,27.76,10.65,10.76,489.29
Kota Mojokerto,Mei 2018,101.0,10.4,64.61,29.04,14.79,10.86,664.26
Kota Mojokerto,Juni 2018,60.0,14.7,63.33,28.79,15.2,10.75,398.54
Kota Mojokerto,Juli 2018,0.0,4.5,59.06,28.25,16.94,10.84,436.9201538461537
Kota Mojokerto,Agustus 2018,94.0,1.3,57.35,28.21,17.91,10.95,622.89
Kota Mojokerto,September 2018,134.0,6.8,55.37,29.14,20.25,10.91,707.55
Kota Mojokerto,Oktober 2018,10.0,6.3,54.45,30.42,18.78,11.39,52.88
Kota Mojokerto,November 2018,43.0,200.2,73.07,28.85,11.9,9.79,223.68
Kota Mojokerto,Desember 2018,137.0,301.8,82.29,27.44,11.03,8.49,719.65
Kota Mojokerto,Januari 2019,108.0,431.6,88.39,26.52,12.36,7.53,487.53
Kota Mojokerto,Februari 2019,0.0,270.8,87.14,26.78,10.63,8.99,436.9201538461537
Kota Mojokerto,Maret 2019,10.0,370.0,87.61,26.48,11.26,7.66,45.29
Kota Mojokerto,April 2019,16.0,190.4,85.3,27.24,9.63,9.75,73.14
Kota Mojokerto,Mei 2019,106.0,19.4,75.9,27.81,10.63,10.83,439.42
Kota Mojokerto,Juni 2019,149.0,11.7,65.7,27.75,14.3,10.91,618.91
Kota Mojokerto,Juli 2019,70.0,5.2,62.97,27.52,18.15,10.88,292.0
Kota Mojokerto,Agustus 2019,0.0,2.1,59.52,27.91,19.43,10.98,436.9201538461537
Kota Mojokerto,September 2019,40.0,0.5,57.97,28.5,21.96,11.04,268.45
Kota Mojokerto,Oktober 2019,84.0,6.8,54.45,30.27,20.63,11.39,562.21
Kota Mojokerto,November 2019,68.0,71.8,65.0,29.91,13.98,11.26,453.86
Kota Mojokerto,Desember 2019,49.0,254.8,80.45,28.42,11.11,9.73,325.07
Kota Mojokerto,Januari 2020,40.0,319.3,85.26,27.33,12.44,9.01,231.15
Kota Mojokerto,Februari 2020,54.0,471.5,90.0,26.56,10.72,7.85,308.07
Kota Mojokerto,Maret 2020,0.0,311.0,88.58,26.94,11.0,8.73,436.9201538461537
Kota Mojokerto,April 2020,30.0,232.9,86.0,27.24,10.14,9.44,173.32
Kota Mojokerto,Mei 2020,117.0,116.2,79.74,28.02,11.79,9.84,731.1
Kota Mojokerto,Juni 2020,110.0,15.1,71.1,27.93,11.9,10.73,692.43
Kota Mojokerto,Juli 2020,30.0,6.2,63.81,28.28,15.18,10.82,188.95
Kota Mojokerto,Agustus 2020,60.0,3.7,61.06,28.81,18.71,10.8,377.96
Kota Mojokerto,September 2020,127.0,6.0,58.1,30.05,19.0,11.05,766.71
Kota Mojokerto,Oktober 2020,127.0,149.8,68.16,29.22,15.47,10.37,768.52
Kota Mojokerto,November 2020,37.0,169.8,74.53,28.68,13.4,9.18,223.57
Kota Mojokerto,Desember 2020,0.0,383.1,85.23,26.62,12.66,7.33,436.9201538461537
Kota Mojokerto,Januari 2021,0.0,379.2,89.39,26.05,11.72,6.06,436.9201538461537
Kota Mojokerto,Februari 2021,0.0,402.7,88.32,26.0,14.25,7.61,436.9201538461537
Kota Mojokerto,Maret 2021,70.0,352.1,88.0,26.53,10.8,9.36,475.49
Kota Mojokerto,April 2021,59.0,152.6,81.17,27.22,10.25,10.0,397.77
Kota Mojokerto,Mei 2021,227.0,47.6,73.55,28.25,11.85,10.69,1176.57
Kota Mojokerto,Juni 2021,6.0,77.9,76.5,27.74,12.31,10.27,32.08
Kota Mojokerto,Juli 2021,0.0,2.7,60.81,28.51,14.94,10.76,436.9201538461537
Kota Mojokerto,Agustus 2021,0.0,7.5,61.35,29.23,16.32,10.88,436.9201538461537
Kota Mojokerto,September 2021,180.0,28.0,62.27,29.46,16.33,10.56,1073.51
Kota Mojokerto,Oktober 2021,199.0,92.1,64.0,29.75,13.97,10.93,1185.99
Kota Mojokerto,November 2021,12.0,391.9,85.93,26.75,11.6,7.22,73.52
Kota Mojokerto,Desember 2021,0.0,348.2,86.13,26.78,11.37,8.02,436.9201538461537
Kota Mojokerto,Januari 2022,0.0,313.0,85.19,26.43,13.72,8.44,436.9201538461537
Kota Mojokerto,Februari 2022,30.15,405.2,88.5,25.89,13.45,7.45,180.6
Kota Mojokerto,Maret 2022,0.0,442.0,88.1,26.4,11.09,8.37,436.9201538461537
Kota Mojokerto,April 2022,110.99,189.9,83.3,27.0,10.83,9.64,664.85
Kota Mojokerto,Mei 2022,158.29,169.2,84.13,27.08,12.24,9.3,889.89
Kota Mojokerto,Juni 2022,10.05,87.8,80.7,26.83,11.2,10.12,56.5
Kota Mojokerto,Juli 2022,57.11,33.3,70.29,27.47,13.37,10.67,321.07
Kota Mojokerto,Agustus 2022,102.82,33.2,66.68,28.24,15.73,10.9,578.05
Kota Mojokerto,September 2022,131.78,38.8,63.87,29.11,15.47,10.54,848.77
Kota Mojokerto,Oktober 2022,111.23,250.8,82.35,26.82,11.26,8.5,716.41
Kota Mojokerto,November 2022,30.15,341.7,86.67,26.51,11.4,7.74,194.19
Kota Mojokerto,Desember 2022,90.46,291.3,84.03,26.52,12.61,7.97,582.63
Kota Mojokerto,Januari 2023,0.0,247.1,83.52,26.58,13.31,8.97,436.9201538461537
Kota Mojokerto,Februari 2023,43.26,466.2,88.29,25.79,15.53,6.79,226.03
Kota Mojokerto,Maret 2023,12.36,293.8,86.97,26.39,12.09,9.17,64.58
Kota Mojokerto,April 2023,155.31,113.2,83.9,26.99,10.97,8.89,811.47
Kota Mojokerto,Mei 2023,80.77,54.4,76.19,27.48,11.8,10.26,395.76
Kota Mojokerto,Juni 2023,30.9,8.7,69.63,28.25,12.38,10.85,151.4
Kota Mojokerto,Juli 2023,18.54,48.6,69.97,27.39,11.83,10.75,90.84
Kota Mojokerto,Agustus 2023,24.72,0.8,63.03,27.95,16.75,10.98,121.12
Kota Mojokerto,September 2023,177.09,8.4,59.67,28.7,17.2,11.02,995.67
Kota Mojokerto,Oktober 2023,40.45,8.4,56.29,30.51,21.28,11.44,227.43
Kota Mojokerto,November 2023,37.08,132.0,67.0,30.17,15.26,10.73,208.48
Kota Mojokerto,Desember 2023,0.0,158.5,76.19,28.66,12.47,9.97,436.9201538461537
Kota Mojokerto,Januari 2024,16.23,327.9,83.23,27.56,13.31,8.87,79.46
Kota Mojokerto,Februari 2024,37.08,351.2,88.48,27.09,11.3,8.66,181.53
Kota Mojokerto,Maret 2024,18.54,283.3,86.68,27.32,12.12,8.5,90.77
Kota Mojokerto,April 2024,24.72,218.4,85.53,27.8,10.75,8.94,121.02
Kota Mojokerto,Mei 2024,205.18,17.7,73.87,28.71,11.47,10.9,1170.32
Kota Mojokerto,Juni 2024,0.0,34.8,74.53,28.03,12.63,10.81,436.9201538461537
Kota Mojokerto,Juli 2024,0.0,10.0,67.48,27.68,12.56,10.68,436.9201538461537
Kota Mojokerto,Agustus 2024,0.0,3.3,62.42,28.36,15.07,10.95,436.9201538461537
Kota Mojokerto,September 2024,168.86,40.3,63.03,29.31,15.9,10.8,1132.53
Kota Mojokerto,Oktober 2024,81.9,28.3,62.77,29.98,16.13,11.27,549.3
Kota Mojokerto,November 2024,18.55,131.9,76.03,28.74,14.47,10.24,124.4
Kota Mojokerto,Desember 2024,0.04,532.5,84.97,27.15,14.52,7.28,436.9201538461537
Kota Madiun,Januari 2018,0.0,255.9,84.65,25.89,12.95,7.08,1358.5734482758614
Kota Madiun,Februari 2018,18.0,187.4,86.46,25.49,11.57,8.27,116.48
Kota Madiun,Maret 2018,544.0,147.8,82.1,26.55,14.41,9.51,3492.35
Kota Madiun,April 2018,9.0,107.9,79.43,27.26,12.44,10.59,58.24
Kota Madiun,Mei 2018,0.0,20.4,62.84,28.82,17.26,10.75,1358.5734482758614
Kota Madiun,Juni 2018,40.0,21.9,64.4,28.21,20.13,10.69,237.74
Kota Madiun,Juli 2018,504.0,1.5,62.39,26.96,24.62,10.83,3004.76
Kota Madiun,Agustus 2018,18.0,3.1,61.65,26.92,27.34,10.95,108.11
Kota Madiun,September 2018,12.0,9.6,59.6,28.15,24.43,10.92,77.65
Kota Madiun,Oktober 2018,0.0,6.2,57.68,29.55,24.75,11.26,1358.5734482758614
Kota Madiun,November 2018,192.0,145.8,73.47,28.18,18.55,9.62,1234.8
Kota Madiun,Desember 2018,24.0,207.2,78.55,27.19,17.37,8.5,155.24
Kota Madiun,Januari 2019,0.0,531.6,87.0,26.03,12.63,7.39,1358.5734482758614
Kota Madiun,Februari 2019,0.0,195.6,85.86,26.48,11.7,8.95,1358.5734482758614
Kota Madiun,Maret 2019,379.0,302.6,84.87,26.28,13.37,7.8,2387.23
Kota Madiun,April 2019,150.0,131.4,84.03,26.96,11.7,9.42,947.25
Kota Madiun,Mei 2019,0.0,21.7,73.74,27.4,16.26,10.9,1358.5734482758614
Kota Madiun,Juni 2019,0.0,6.1,63.77,27.35,21.2,10.82,1358.5734482758614
Kota Madiun,Juli 2019,447.0,4.3,63.48,26.88,22.49,10.77,3083.48
Kota Madiun,Agustus 2019,82.0,1.2,60.42,27.08,24.82,10.96,568.91
Kota Madiun,September 2019,0.0,1.0,58.6,27.89,24.4,11.02,1358.5734482758614
Kota Madiun,Oktober 2019,0.0,4.7,54.97,29.81,24.01,11.31,1358.5734482758614
Kota Madiun,November 2019,159.0,91.0,60.77,30.04,19.8,11.11,829.95
Kota Madiun,Desember 2019,85.0,344.5,79.84,27.87,12.81,9.72,442.57
Kota Madiun,Januari 2020,6.0,241.3,84.81,26.78,12.41,8.78,6.05
Kota Madiun,Februari 2020,0.0,273.0,87.76,26.36,11.87,7.73,1358.5734482758614
Kota Madiun,Maret 2020,465.0,326.1,86.55,26.72,12.67,8.4,464.77
Kota Madiun,April 2020,384.0,218.1,84.7,27.08,10.9,9.4,2709.01
Kota Madiun,Mei 2020,0.0,111.5,77.19,27.93,13.58,10.15,1358.5734482758614
Kota Madiun,Juni 2020,0.0,14.3,69.13,27.88,17.28,10.55,1358.5734482758614
Kota Madiun,Juli 2020,611.0,12.9,64.61,27.68,21.14,10.69,3772.64
Kota Madiun,Agustus 2020,191.0,24.0,62.55,28.21,20.6,10.76,1179.45
Kota Madiun,September 2020,0.0,12.4,60.93,29.03,23.27,10.98,1358.5734482758614
Kota Madiun,Oktober 2020,15.0,181.4,69.26,28.4,19.96,9.57,92.23
Kota Madiun,November 2020,484.0,223.6,75.63,27.88,15.5,8.94,3080.78
Kota Madiun,Desember 2020,158.0,381.0,82.68,26.41,15.68,7.36,1007.8
Kota Madiun,Januari 2021,6.0,257.1,85.84,25.85,15.01,6.33,35.68
Kota Madiun,Februari 2021,0.0,444.4,87.71,25.58,16.75,6.6,1358.5734482758614
Kota Madiun,Maret 2021,506.0,205.6,85.0,26.34,12.07,8.56,2982.28
Kota Madiun,April 2021,282.0,184.7,80.47,26.9,12.54,9.84,1661.74
Kota Madiun,Mei 2021,0.0,58.9,75.45,27.74,13.42,10.66,1358.5734482758614
Kota Madiun,Juni 2021,6.0,133.4,79.13,27.07,11.26,9.86,36.13
Kota Madiun,Juli 2021,709.0,8.0,65.87,27.7,18.95,10.67,4232.01
Kota Madiun,Agustus 2021,73.0,17.2,64.77,28.18,21.5,10.95,434.75
Kota Madiun,September 2021,15.0,148.8,69.7,27.67,21.28,10.3,92.17
Kota Madiun,Oktober 2021,15.0,77.5,68.81,28.25,22.45,10.62,92.17
Kota Madiun,November 2021,532.0,440.4,83.87,26.53,15.11,7.51,3384.0
Kota Madiun,Desember 2021,87.0,339.6,83.68,26.55,15.65,7.69,554.88
Kota Madiun,Januari 2022,0.0,210.7,84.45,25.85,14.17,8.3,1358.5734482758614
Kota Madiun,Februari 2022,0.0,356.8,86.61,25.66,15.84,6.83,1358.5734482758614
Kota Madiun,Maret 2022,505.65,444.8,86.19,26.16,14.79,8.23,2932.19
Kota Madiun,April 2022,281.75,232.2,83.23,26.64,14.26,9.5,1633.82
Kota Madiun,Mei 2022,0.0,181.8,84.29,26.71,12.85,9.23,1358.5734482758614
Kota Madiun,Juni 2022,0.0,98.7,77.27,26.74,13.53,9.94,1358.5734482758614
Kota Madiun,Juli 2022,712.31,37.3,68.68,27.36,17.66,10.5,3051.13
Kota Madiun,Agustus 2022,75.09,63.4,67.23,27.65,21.29,10.68,321.64
Kota Madiun,September 2022,0.0,106.0,68.2,28.02,20.14,10.51,1358.5734482758614
Kota Madiun,Oktober 2022,14.5,287.0,77.65,26.75,18.77,8.44,82.24
Kota Madiun,November 2022,498.77,421.2,83.93,26.34,14.39,7.47,2828.82
Kota Madiun,Desember 2022,106.51,346.1,82.71,26.13,15.51,7.65,604.08
Kota Madiun,Januari 2023,12.21,161.9,81.52,26.29,15.34,8.33,63.51
Kota Madiun,Februari 2023,0.0,429.8,87.14,25.35,15.63,5.9,1358.5734482758614
Kota Madiun,Maret 2023,543.73,285.8,84.06,26.2,12.07,9.01,2828.31
Kota Madiun,April 2023,210.92,178.0,81.67,26.86,14.03,9.17,1097.14
Kota Madiun,Mei 2023,6.05,96.4,74.65,27.15,16.07,10.46,33.7
Kota Madiun,Juni 2023,0.0,89.8,69.8,27.81,19.03,10.86,1358.5734482758614
Kota Madiun,Juli 2023,386.61,26.4,67.84,26.93,23.94,10.77,2153.67
Kota Madiun,Agustus 2023,400.79,0.8,63.61,27.03,23.05,10.96,2232.66
Kota Madiun,September 2023,6.05,1.4,59.07,27.94,25.74,11.03,35.32
Kota Madiun,Oktober 2023,0.0,6.3,55.16,30.46,20.04,11.33,1358.5734482758614
Kota Madiun,November 2023,224.18,65.3,63.73,30.08,19.56,10.84,1308.75
Kota Madiun,Desember 2023,413.94,132.4,69.45,28.84,20.16,9.84,2416.56
Kota Madiun,Januari 2024,12.1,288.9,81.65,27.23,15.47,8.72,68.74
Kota Madiun,Februari 2024,0.0,297.7,85.45,26.87,12.4,8.51,1358.5734482758614
Kota Madiun,Maret 2024,152.52,233.8,82.68,27.28,14.26,8.6,866.48
Kota Madiun,April 2024,592.54,191.4,82.53,27.69,13.87,9.3,3366.29
Kota Madiun,Mei 2024,42.33,58.5,69.61,28.65,18.14,10.89,246.01
Kota Madiun,Juni 2024,0.0,32.7,68.53,28.46,17.73,10.83,1358.5734482758614
Kota Madiun,Juli 2024,142.61,13.8,65.42,27.49,21.64,10.58,828.81
Kota Madiun,Agustus 2024,620.6,4.1,62.68,27.61,24.7,10.93,3606.77
Kota Madiun,September 2024,18.14,106.4,64.87,28.48,20.84,10.69,104.88
Kota Madiun,Oktober 2024,0.0,72.3,63.32,29.41,22.81,11.05,1358.5734482758614
Kota Madiun,November 2024,252.46,313.3,80.17,27.63,14.6,9.2,1459.65
Kota Madiun,Desember 2024,356.78,333.9,86.77,26.27,12.63,6.75,2062.79
Kota Surabaya,Januari 2018,121.0,315.1,84.19,26.46,15.02,7.67,675.05
